Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Patent citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Sustainable Development Goals (2021),Topic Cluster name,Topic Cluster number,Topic name,Topic number,Topic Cluster Prominence Percentile,Topic Prominence Percentile
Improving indoor air quality through an air purifier able to reduce aerosol particulate matter (PM) and volatile organic compounds (VOCs): Experimental results," Colicino, E.",14, 54402559700,2021,2021-06-01,Environmental Research,197,-,-,111131,ISSN-00139351,21524,Journal,-,11,-,10,-,11,5.23,76,12,4.87,2.47,3,4,0,"Fermo, P., Artíñano, B., De Gennaro, G. and 11 more (...) (2021).Improving indoor air quality through an air purifier able to reduce aerosol particulate matter (PM) and volatile organic compounds (VOCs): Experimental results. Environmental Research,197",https://www.scopus.com/record/display.url?eid=2-s2.0-85104635919&origin=resultslist,10.1016/j.envres.2021.111131,Article,,2-s2.0-85104635919,33865819,Ludwig Maximilian University of Munich| Université libre de Bruxelles| Centro de Pesquisa e Desenvolvimento em Telecomunicações| The George Institute for Global Health| Universidade de Brasília| Imperial College London| University of Bari| University of Milan| University of New South Wales| Icahn School of Medicine at Mount Sinai| CIEMAT| Universidade Federal do Rio Grande do Norte,12,60030318| 126208518| 60005233| 60022778| 60015150| 60000145| 60028717| 60012981| 60011463| 60028333| 60104730| 122648092| 60040968| 60024989| 60023857| 60030318,"Università degli Studi di Milano| (SIMA)| Centro de Investigaciones Energeticas, Medioambientales y Tecnologicas| Università degli studi di Bari Aldo Moro| Imperial College London| Université Libre de Bruxelles| Ludwig-Maximilians-Universität München| Icahn School of Medicine at Mount Sinai| UNSW Medicine| UNSW Sydney| George Institute for Global Health| Federal Institute of Rio Grande do Norte| CPqD Telecom and IT Solutions| Universidade de Brasília| Universidade Federal do Rio Grande do Norte| Università degli Studi di Milano",6701742333,7005511583,6701742333,-,Belgium| United Kingdom| Spain| United States| Germany| Australia| Italy| Brazil, 2300, General Environmental Science,SDG 3,"Particulate Matter,Air Pollution,Air Pollutants",431,"Air Quality,Indoor Air Pollution,Particulate Matter",7177,92.107,97.109
Improving indoor air quality through an air purifier able to reduce aerosol particulate matter (PM) and volatile organic compounds (VOCs): Experimental results," Di Tanna, G.",14, 6507556555,2021,2021-06-01,Environmental Research,197,-,-,111131,ISSN-00139351,21524,Journal,-,11,-,10,-,11,5.23,76,12,4.87,2.47,3,4,0,"Fermo, P., Artíñano, B., De Gennaro, G. and 11 more (...) (2021).Improving indoor air quality through an air purifier able to reduce aerosol particulate matter (PM) and volatile organic compounds (VOCs): Experimental results. Environmental Research,197",https://www.scopus.com/record/display.url?eid=2-s2.0-85104635919&origin=resultslist,10.1016/j.envres.2021.111131,Article,,2-s2.0-85104635919,33865819,Ludwig Maximilian University of Munich| Université libre de Bruxelles| Centro de Pesquisa e Desenvolvimento em Telecomunicações| The George Institute for Global Health| Universidade de Brasília| Imperial College London| University of Bari| University of Milan| University of New South Wales| Icahn School of Medicine at Mount Sinai| CIEMAT| Universidade Federal do Rio Grande do Norte,12,60030318| 126208518| 60005233| 60022778| 60015150| 60000145| 60028717| 60012981| 60011463| 60028333| 60104730| 122648092| 60040968| 60024989| 60023857| 60030318,"Università degli Studi di Milano| (SIMA)| Centro de Investigaciones Energeticas, Medioambientales y Tecnologicas| Università degli studi di Bari Aldo Moro| Imperial College London| Université Libre de Bruxelles| Ludwig-Maximilians-Universität München| Icahn School of Medicine at Mount Sinai| UNSW Medicine| UNSW Sydney| George Institute for Global Health| Federal Institute of Rio Grande do Norte| CPqD Telecom and IT Solutions| Universidade de Brasília| Universidade Federal do Rio Grande do Norte| Università degli Studi di Milano",6701742333,7005511583,6701742333,-,Belgium| United Kingdom| Spain| United States| Germany| Australia| Italy| Brazil, 2300, General Environmental Science,SDG 3,"Particulate Matter,Air Pollution,Air Pollutants",431,"Air Quality,Indoor Air Pollution,Particulate Matter",7177,92.107,97.109
Improving indoor air quality through an air purifier able to reduce aerosol particulate matter (PM) and volatile organic compounds (VOCs): Experimental results," Goncalves da Silva Junior, A.",14, 57211094658,2021,2021-06-01,Environmental Research,197,-,-,111131,ISSN-00139351,21524,Journal,-,11,-,10,-,11,5.23,76,12,4.87,2.47,3,4,0,"Fermo, P., Artíñano, B., De Gennaro, G. and 11 more (...) (2021).Improving indoor air quality through an air purifier able to reduce aerosol particulate matter (PM) and volatile organic compounds (VOCs): Experimental results. Environmental Research,197",https://www.scopus.com/record/display.url?eid=2-s2.0-85104635919&origin=resultslist,10.1016/j.envres.2021.111131,Article,,2-s2.0-85104635919,33865819,Ludwig Maximilian University of Munich| Université libre de Bruxelles| Centro de Pesquisa e Desenvolvimento em Telecomunicações| The George Institute for Global Health| Universidade de Brasília| Imperial College London| University of Bari| University of Milan| University of New South Wales| Icahn School of Medicine at Mount Sinai| CIEMAT| Universidade Federal do Rio Grande do Norte,12,60030318| 126208518| 60005233| 60022778| 60015150| 60000145| 60028717| 60012981| 60011463| 60028333| 60104730| 122648092| 60040968| 60024989| 60023857| 60030318,"Università degli Studi di Milano| (SIMA)| Centro de Investigaciones Energeticas, Medioambientales y Tecnologicas| Università degli studi di Bari Aldo Moro| Imperial College London| Université Libre de Bruxelles| Ludwig-Maximilians-Universität München| Icahn School of Medicine at Mount Sinai| UNSW Medicine| UNSW Sydney| George Institute for Global Health| Federal Institute of Rio Grande do Norte| CPqD Telecom and IT Solutions| Universidade de Brasília| Universidade Federal do Rio Grande do Norte| Università degli Studi di Milano",6701742333,7005511583,6701742333,-,Belgium| United Kingdom| Spain| United States| Germany| Australia| Italy| Brazil, 2300, General Environmental Science,SDG 3,"Particulate Matter,Air Pollution,Air Pollutants",431,"Air Quality,Indoor Air Pollution,Particulate Matter",7177,92.107,97.109
Improving indoor air quality through an air purifier able to reduce aerosol particulate matter (PM) and volatile organic compounds (VOCs): Experimental results," Pereira, I.G.",14, 57195577525,2021,2021-06-01,Environmental Research,197,-,-,111131,ISSN-00139351,21524,Journal,-,11,-,10,-,11,5.23,76,12,4.87,2.47,3,4,0,"Fermo, P., Artíñano, B., De Gennaro, G. and 11 more (...) (2021).Improving indoor air quality through an air purifier able to reduce aerosol particulate matter (PM) and volatile organic compounds (VOCs): Experimental results. Environmental Research,197",https://www.scopus.com/record/display.url?eid=2-s2.0-85104635919&origin=resultslist,10.1016/j.envres.2021.111131,Article,,2-s2.0-85104635919,33865819,Ludwig Maximilian University of Munich| Université libre de Bruxelles| Centro de Pesquisa e Desenvolvimento em Telecomunicações| The George Institute for Global Health| Universidade de Brasília| Imperial College London| University of Bari| University of Milan| University of New South Wales| Icahn School of Medicine at Mount Sinai| CIEMAT| Universidade Federal do Rio Grande do Norte,12,60030318| 126208518| 60005233| 60022778| 60015150| 60000145| 60028717| 60012981| 60011463| 60028333| 60104730| 122648092| 60040968| 60024989| 60023857| 60030318,"Università degli Studi di Milano| (SIMA)| Centro de Investigaciones Energeticas, Medioambientales y Tecnologicas| Università degli studi di Bari Aldo Moro| Imperial College London| Université Libre de Bruxelles| Ludwig-Maximilians-Universität München| Icahn School of Medicine at Mount Sinai| UNSW Medicine| UNSW Sydney| George Institute for Global Health| Federal Institute of Rio Grande do Norte| CPqD Telecom and IT Solutions| Universidade de Brasília| Universidade Federal do Rio Grande do Norte| Università degli Studi di Milano",6701742333,7005511583,6701742333,-,Belgium| United Kingdom| Spain| United States| Germany| Australia| Italy| Brazil, 2300, General Environmental Science,SDG 3,"Particulate Matter,Air Pollution,Air Pollutants",431,"Air Quality,Indoor Air Pollution,Particulate Matter",7177,92.107,97.109
Improving indoor air quality through an air purifier able to reduce aerosol particulate matter (PM) and volatile organic compounds (VOCs): Experimental results," Garcia, G.S.",14, 57218100399,2021,2021-06-01,Environmental Research,197,-,-,111131,ISSN-00139351,21524,Journal,-,11,-,10,-,11,5.23,76,12,4.87,2.47,3,4,0,"Fermo, P., Artíñano, B., De Gennaro, G. and 11 more (...) (2021).Improving indoor air quality through an air purifier able to reduce aerosol particulate matter (PM) and volatile organic compounds (VOCs): Experimental results. Environmental Research,197",https://www.scopus.com/record/display.url?eid=2-s2.0-85104635919&origin=resultslist,10.1016/j.envres.2021.111131,Article,,2-s2.0-85104635919,33865819,Ludwig Maximilian University of Munich| Université libre de Bruxelles| Centro de Pesquisa e Desenvolvimento em Telecomunicações| The George Institute for Global Health| Universidade de Brasília| Imperial College London| University of Bari| University of Milan| University of New South Wales| Icahn School of Medicine at Mount Sinai| CIEMAT| Universidade Federal do Rio Grande do Norte,12,60030318| 126208518| 60005233| 60022778| 60015150| 60000145| 60028717| 60012981| 60011463| 60028333| 60104730| 122648092| 60040968| 60024989| 60023857| 60030318,"Università degli Studi di Milano| (SIMA)| Centro de Investigaciones Energeticas, Medioambientales y Tecnologicas| Università degli studi di Bari Aldo Moro| Imperial College London| Université Libre de Bruxelles| Ludwig-Maximilians-Universität München| Icahn School of Medicine at Mount Sinai| UNSW Medicine| UNSW Sydney| George Institute for Global Health| Federal Institute of Rio Grande do Norte| CPqD Telecom and IT Solutions| Universidade de Brasília| Universidade Federal do Rio Grande do Norte| Università degli Studi di Milano",6701742333,7005511583,6701742333,-,Belgium| United Kingdom| Spain| United States| Germany| Australia| Italy| Brazil, 2300, General Environmental Science,SDG 3,"Particulate Matter,Air Pollution,Air Pollutants",431,"Air Quality,Indoor Air Pollution,Particulate Matter",7177,92.107,97.109
Improving indoor air quality through an air purifier able to reduce aerosol particulate matter (PM) and volatile organic compounds (VOCs): Experimental results," Garcia Goncalves, L.M.",14, 8843298100,2021,2021-06-01,Environmental Research,197,-,-,111131,ISSN-00139351,21524,Journal,-,11,-,10,-,11,5.23,76,12,4.87,2.47,3,4,0,"Fermo, P., Artíñano, B., De Gennaro, G. and 11 more (...) (2021).Improving indoor air quality through an air purifier able to reduce aerosol particulate matter (PM) and volatile organic compounds (VOCs): Experimental results. Environmental Research,197",https://www.scopus.com/record/display.url?eid=2-s2.0-85104635919&origin=resultslist,10.1016/j.envres.2021.111131,Article,,2-s2.0-85104635919,33865819,Ludwig Maximilian University of Munich| Université libre de Bruxelles| Centro de Pesquisa e Desenvolvimento em Telecomunicações| The George Institute for Global Health| Universidade de Brasília| Imperial College London| University of Bari| University of Milan| University of New South Wales| Icahn School of Medicine at Mount Sinai| CIEMAT| Universidade Federal do Rio Grande do Norte,12,60030318| 126208518| 60005233| 60022778| 60015150| 60000145| 60028717| 60012981| 60011463| 60028333| 60104730| 122648092| 60040968| 60024989| 60023857| 60030318,"Università degli Studi di Milano| (SIMA)| Centro de Investigaciones Energeticas, Medioambientales y Tecnologicas| Università degli studi di Bari Aldo Moro| Imperial College London| Université Libre de Bruxelles| Ludwig-Maximilians-Universität München| Icahn School of Medicine at Mount Sinai| UNSW Medicine| UNSW Sydney| George Institute for Global Health| Federal Institute of Rio Grande do Norte| CPqD Telecom and IT Solutions| Universidade de Brasília| Universidade Federal do Rio Grande do Norte| Università degli Studi di Milano",6701742333,7005511583,6701742333,-,Belgium| United Kingdom| Spain| United States| Germany| Australia| Italy| Brazil, 2300, General Environmental Science,SDG 3,"Particulate Matter,Air Pollution,Air Pollutants",431,"Air Quality,Indoor Air Pollution,Particulate Matter",7177,92.107,97.109
Improving indoor air quality through an air purifier able to reduce aerosol particulate matter (PM) and volatile organic compounds (VOCs): Experimental results," Comite, V.",14, 36705539600,2021,2021-06-01,Environmental Research,197,-,-,111131,ISSN-00139351,21524,Journal,-,11,-,10,-,11,5.23,76,12,4.87,2.47,3,4,0,"Fermo, P., Artíñano, B., De Gennaro, G. and 11 more (...) (2021).Improving indoor air quality through an air purifier able to reduce aerosol particulate matter (PM) and volatile organic compounds (VOCs): Experimental results. Environmental Research,197",https://www.scopus.com/record/display.url?eid=2-s2.0-85104635919&origin=resultslist,10.1016/j.envres.2021.111131,Article,,2-s2.0-85104635919,33865819,Ludwig Maximilian University of Munich| Université libre de Bruxelles| Centro de Pesquisa e Desenvolvimento em Telecomunicações| The George Institute for Global Health| Universidade de Brasília| Imperial College London| University of Bari| University of Milan| University of New South Wales| Icahn School of Medicine at Mount Sinai| CIEMAT| Universidade Federal do Rio Grande do Norte,12,60030318| 126208518| 60005233| 60022778| 60015150| 60000145| 60028717| 60012981| 60011463| 60028333| 60104730| 122648092| 60040968| 60024989| 60023857| 60030318,"Università degli Studi di Milano| (SIMA)| Centro de Investigaciones Energeticas, Medioambientales y Tecnologicas| Università degli studi di Bari Aldo Moro| Imperial College London| Université Libre de Bruxelles| Ludwig-Maximilians-Universität München| Icahn School of Medicine at Mount Sinai| UNSW Medicine| UNSW Sydney| George Institute for Global Health| Federal Institute of Rio Grande do Norte| CPqD Telecom and IT Solutions| Universidade de Brasília| Universidade Federal do Rio Grande do Norte| Università degli Studi di Milano",6701742333,7005511583,6701742333,-,Belgium| United Kingdom| Spain| United States| Germany| Australia| Italy| Brazil, 2300, General Environmental Science,SDG 3,"Particulate Matter,Air Pollution,Air Pollutants",431,"Air Quality,Indoor Air Pollution,Particulate Matter",7177,92.107,97.109
Improving indoor air quality through an air purifier able to reduce aerosol particulate matter (PM) and volatile organic compounds (VOCs): Experimental results," Miani, A.",14, 7005511583,2021,2021-06-01,Environmental Research,197,-,-,111131,ISSN-00139351,21524,Journal,-,11,-,10,-,11,5.23,76,12,4.87,2.47,3,4,0,"Fermo, P., Artíñano, B., De Gennaro, G. and 11 more (...) (2021).Improving indoor air quality through an air purifier able to reduce aerosol particulate matter (PM) and volatile organic compounds (VOCs): Experimental results. Environmental Research,197",https://www.scopus.com/record/display.url?eid=2-s2.0-85104635919&origin=resultslist,10.1016/j.envres.2021.111131,Article,,2-s2.0-85104635919,33865819,Ludwig Maximilian University of Munich| Université libre de Bruxelles| Centro de Pesquisa e Desenvolvimento em Telecomunicações| The George Institute for Global Health| Universidade de Brasília| Imperial College London| University of Bari| University of Milan| University of New South Wales| Icahn School of Medicine at Mount Sinai| CIEMAT| Universidade Federal do Rio Grande do Norte,12,60030318| 126208518| 60005233| 60022778| 60015150| 60000145| 60028717| 60012981| 60011463| 60028333| 60104730| 122648092| 60040968| 60024989| 60023857| 60030318,"Università degli Studi di Milano| (SIMA)| Centro de Investigaciones Energeticas, Medioambientales y Tecnologicas| Università degli studi di Bari Aldo Moro| Imperial College London| Université Libre de Bruxelles| Ludwig-Maximilians-Universität München| Icahn School of Medicine at Mount Sinai| UNSW Medicine| UNSW Sydney| George Institute for Global Health| Federal Institute of Rio Grande do Norte| CPqD Telecom and IT Solutions| Universidade de Brasília| Universidade Federal do Rio Grande do Norte| Università degli Studi di Milano",6701742333,7005511583,6701742333,-,Belgium| United Kingdom| Spain| United States| Germany| Australia| Italy| Brazil, 2300, General Environmental Science,SDG 3,"Particulate Matter,Air Pollution,Air Pollutants",431,"Air Quality,Indoor Air Pollution,Particulate Matter",7177,92.107,97.109
A cascade-type hierarchical fuzzy system with additional defuzzification of layers for the automatic power quality diagnosis,"Nolasco, D.H.S.",3,57205543492,2019,2019-07-01,Applied Soft Computing Journal,80,-,657-671,-,ISSN-15684946,18136,Journal,2.45,4,10.2,7,1.405,12,0.52,12,12,1.07,11.17,17,28,0,"Nolasco, D.H.S., Palmeira, E.S., Costa, F.B. (2019).A cascade-type hierarchical fuzzy system with additional defuzzification of layers for the automatic power quality diagnosis. Applied Soft Computing Journal,80657-671",https://www.scopus.com/record/display.url?eid=2-s2.0-85065232690&origin=resultslist,10.1016/j.asoc.2019.02.007,Article,,2-s2.0-85065232690,-,Universidade Estadual de Santa Cruz| Universidade Federal do Rio Grande do Norte,2,120728325| 60025637| 60023857,Federal Institute of Bahia| Universidade Estadual de Santa Cruz| Universidade Federal do Rio Grande do Norte,57205543492,22333585200,57205543492,-,Brazil,1712,Software,-,"Fuzzy Systems,Fuzzy Inference,Neural Networks",573,"Approximation,Freedom Movement,Rule Base",23439,59.599,52.5
A cascade-type hierarchical fuzzy system with additional defuzzification of layers for the automatic power quality diagnosis," Palmeira, E.S.",3, 37261839800,2019,2019-07-01,Applied Soft Computing Journal,80,-,657-671,-,ISSN-15684946,18136,Journal,2.45,4,10.2,7,1.405,12,0.52,12,12,1.07,11.17,17,28,0,"Nolasco, D.H.S., Palmeira, E.S., Costa, F.B. (2019).A cascade-type hierarchical fuzzy system with additional defuzzification of layers for the automatic power quality diagnosis. Applied Soft Computing Journal,80657-671",https://www.scopus.com/record/display.url?eid=2-s2.0-85065232690&origin=resultslist,10.1016/j.asoc.2019.02.007,Article,,2-s2.0-85065232690,-,Universidade Estadual de Santa Cruz| Universidade Federal do Rio Grande do Norte,2,120728325| 60025637| 60023857,Federal Institute of Bahia| Universidade Estadual de Santa Cruz| Universidade Federal do Rio Grande do Norte,57205543492,22333585200,57205543492,-,Brazil,1712,Software,-,"Fuzzy Systems,Fuzzy Inference,Neural Networks",573,"Approximation,Freedom Movement,Rule Base",23439,59.599,52.5
A cascade-type hierarchical fuzzy system with additional defuzzification of layers for the automatic power quality diagnosis," Costa, F.B.",3, 22333585200,2019,2019-07-01,Applied Soft Computing Journal,80,-,657-671,-,ISSN-15684946,18136,Journal,2.45,4,10.2,7,1.405,12,0.52,12,12,1.07,11.17,17,28,0,"Nolasco, D.H.S., Palmeira, E.S., Costa, F.B. (2019).A cascade-type hierarchical fuzzy system with additional defuzzification of layers for the automatic power quality diagnosis. Applied Soft Computing Journal,80657-671",https://www.scopus.com/record/display.url?eid=2-s2.0-85065232690&origin=resultslist,10.1016/j.asoc.2019.02.007,Article,,2-s2.0-85065232690,-,Universidade Estadual de Santa Cruz| Universidade Federal do Rio Grande do Norte,2,120728325| 60025637| 60023857,Federal Institute of Bahia| Universidade Estadual de Santa Cruz| Universidade Federal do Rio Grande do Norte,57205543492,22333585200,57205543492,-,Brazil,1712,Software,-,"Fuzzy Systems,Fuzzy Inference,Neural Networks",573,"Approximation,Freedom Movement,Rule Base",23439,59.599,52.5
Propagation model evaluation for lorawan: Planning tool versus real case scenario,"Bezerra, N.S.",4,55762921400,2019,2019-04-01,"IEEE 5th World Forum on Internet of Things, WF-IoT 2019 - Conference Proceedings",-,-,1-6,8767299,-,21100933725,Conference Proceeding,-,-,-,-,-,-,1.07,14,12,4.46,2.69,17,4,0,"Bezerra, N.S., Ahlund, C., Saguna, S. and 1 more (...) (2019).Propagation model evaluation for lorawan: Planning tool versus real case scenario. IEEE 5th World Forum on Internet of Things, WF-IoT 2019 - Conference Proceedings,1-6",https://www.scopus.com/record/display.url?eid=2-s2.0-85073912564&origin=resultslist,10.1109/WF-IoT.2019.8767299,Conference Paper,,2-s2.0-85073912564,-,Luleå University of Technology| Universidade Federal do Rio Grande do Norte,2,60007183| 60023857,Luleå tekniska Universitet| Universidade Federal do Rio Grande do Norte,55762921400,6603844872,-,-,Brazil| Sweden,1705,Computer Networks and Communications,SDG 11,"Radio Frequency Identification (RFID),Technology,Internet",872,"Chloralodol,Hyaluronate Lyase,Low Power",45602,74.114,99.395
Propagation model evaluation for lorawan: Planning tool versus real case scenario," Ahlund, C.",4, 57191645768,2019,2019-04-01,"IEEE 5th World Forum on Internet of Things, WF-IoT 2019 - Conference Proceedings",-,-,1-6,8767299,-,21100933725,Conference Proceeding,-,-,-,-,-,-,1.07,14,12,4.46,2.69,17,4,0,"Bezerra, N.S., Ahlund, C., Saguna, S. and 1 more (...) (2019).Propagation model evaluation for lorawan: Planning tool versus real case scenario. IEEE 5th World Forum on Internet of Things, WF-IoT 2019 - Conference Proceedings,1-6",https://www.scopus.com/record/display.url?eid=2-s2.0-85073912564&origin=resultslist,10.1109/WF-IoT.2019.8767299,Conference Paper,,2-s2.0-85073912564,-,Luleå University of Technology| Universidade Federal do Rio Grande do Norte,2,60007183| 60023857,Luleå tekniska Universitet| Universidade Federal do Rio Grande do Norte,55762921400,6603844872,-,-,Brazil| Sweden,1705,Computer Networks and Communications,SDG 11,"Radio Frequency Identification (RFID),Technology,Internet",872,"Chloralodol,Hyaluronate Lyase,Low Power",45602,74.114,99.395
Propagation model evaluation for lorawan: Planning tool versus real case scenario," Saguna, S.",4, 56509497100,2019,2019-04-01,"IEEE 5th World Forum on Internet of Things, WF-IoT 2019 - Conference Proceedings",-,-,1-6,8767299,-,21100933725,Conference Proceeding,-,-,-,-,-,-,1.07,14,12,4.46,2.69,17,4,0,"Bezerra, N.S., Ahlund, C., Saguna, S. and 1 more (...) (2019).Propagation model evaluation for lorawan: Planning tool versus real case scenario. IEEE 5th World Forum on Internet of Things, WF-IoT 2019 - Conference Proceedings,1-6",https://www.scopus.com/record/display.url?eid=2-s2.0-85073912564&origin=resultslist,10.1109/WF-IoT.2019.8767299,Conference Paper,,2-s2.0-85073912564,-,Luleå University of Technology| Universidade Federal do Rio Grande do Norte,2,60007183| 60023857,Luleå tekniska Universitet| Universidade Federal do Rio Grande do Norte,55762921400,6603844872,-,-,Brazil| Sweden,1705,Computer Networks and Communications,SDG 11,"Radio Frequency Identification (RFID),Technology,Internet",872,"Chloralodol,Hyaluronate Lyase,Low Power",45602,74.114,99.395
Propagation model evaluation for lorawan: Planning tool versus real case scenario," De Sousa, V.A.",4, 6603844872,2019,2019-04-01,"IEEE 5th World Forum on Internet of Things, WF-IoT 2019 - Conference Proceedings",-,-,1-6,8767299,-,21100933725,Conference Proceeding,-,-,-,-,-,-,1.07,14,12,4.46,2.69,17,4,0,"Bezerra, N.S., Ahlund, C., Saguna, S. and 1 more (...) (2019).Propagation model evaluation for lorawan: Planning tool versus real case scenario. IEEE 5th World Forum on Internet of Things, WF-IoT 2019 - Conference Proceedings,1-6",https://www.scopus.com/record/display.url?eid=2-s2.0-85073912564&origin=resultslist,10.1109/WF-IoT.2019.8767299,Conference Paper,,2-s2.0-85073912564,-,Luleå University of Technology| Universidade Federal do Rio Grande do Norte,2,60007183| 60023857,Luleå tekniska Universitet| Universidade Federal do Rio Grande do Norte,55762921400,6603844872,-,-,Brazil| Sweden,1705,Computer Networks and Communications,SDG 11,"Radio Frequency Identification (RFID),Technology,Internet",872,"Chloralodol,Hyaluronate Lyase,Low Power",45602,74.114,99.395
Propagation model evaluation for lorawan: Planning tool versus real case scenario,"Bezerra, N.S.",4,55762921400,2019,2019-04-01,"IEEE 5th World Forum on Internet of Things, WF-IoT 2019 - Conference Proceedings",-,-,1-6,8767299,-,21100933725,Conference Proceeding,-,-,-,-,-,-,1.07,14,12,4.46,2.69,17,4,0,"Bezerra, N.S., Ahlund, C., Saguna, S. and 1 more (...) (2019).Propagation model evaluation for lorawan: Planning tool versus real case scenario. IEEE 5th World Forum on Internet of Things, WF-IoT 2019 - Conference Proceedings,1-6",https://www.scopus.com/record/display.url?eid=2-s2.0-85073912564&origin=resultslist,10.1109/WF-IoT.2019.8767299,Conference Paper,,2-s2.0-85073912564,-,Luleå University of Technology| Universidade Federal do Rio Grande do Norte,2,60007183| 60023857,Luleå tekniska Universitet| Universidade Federal do Rio Grande do Norte,55762921400,6603844872,-,-,Brazil| Sweden, 1708, Hardware and Architecture,SDG 11,"Radio Frequency Identification (RFID),Technology,Internet",872,"Chloralodol,Hyaluronate Lyase,Low Power",45602,74.114,99.395
Propagation model evaluation for lorawan: Planning tool versus real case scenario," Ahlund, C.",4, 57191645768,2019,2019-04-01,"IEEE 5th World Forum on Internet of Things, WF-IoT 2019 - Conference Proceedings",-,-,1-6,8767299,-,21100933725,Conference Proceeding,-,-,-,-,-,-,1.07,14,12,4.46,2.69,17,4,0,"Bezerra, N.S., Ahlund, C., Saguna, S. and 1 more (...) (2019).Propagation model evaluation for lorawan: Planning tool versus real case scenario. IEEE 5th World Forum on Internet of Things, WF-IoT 2019 - Conference Proceedings,1-6",https://www.scopus.com/record/display.url?eid=2-s2.0-85073912564&origin=resultslist,10.1109/WF-IoT.2019.8767299,Conference Paper,,2-s2.0-85073912564,-,Luleå University of Technology| Universidade Federal do Rio Grande do Norte,2,60007183| 60023857,Luleå tekniska Universitet| Universidade Federal do Rio Grande do Norte,55762921400,6603844872,-,-,Brazil| Sweden, 1708, Hardware and Architecture,SDG 11,"Radio Frequency Identification (RFID),Technology,Internet",872,"Chloralodol,Hyaluronate Lyase,Low Power",45602,74.114,99.395
Propagation model evaluation for lorawan: Planning tool versus real case scenario," Saguna, S.",4, 56509497100,2019,2019-04-01,"IEEE 5th World Forum on Internet of Things, WF-IoT 2019 - Conference Proceedings",-,-,1-6,8767299,-,21100933725,Conference Proceeding,-,-,-,-,-,-,1.07,14,12,4.46,2.69,17,4,0,"Bezerra, N.S., Ahlund, C., Saguna, S. and 1 more (...) (2019).Propagation model evaluation for lorawan: Planning tool versus real case scenario. IEEE 5th World Forum on Internet of Things, WF-IoT 2019 - Conference Proceedings,1-6",https://www.scopus.com/record/display.url?eid=2-s2.0-85073912564&origin=resultslist,10.1109/WF-IoT.2019.8767299,Conference Paper,,2-s2.0-85073912564,-,Luleå University of Technology| Universidade Federal do Rio Grande do Norte,2,60007183| 60023857,Luleå tekniska Universitet| Universidade Federal do Rio Grande do Norte,55762921400,6603844872,-,-,Brazil| Sweden, 1708, Hardware and Architecture,SDG 11,"Radio Frequency Identification (RFID),Technology,Internet",872,"Chloralodol,Hyaluronate Lyase,Low Power",45602,74.114,99.395
Propagation model evaluation for lorawan: Planning tool versus real case scenario," De Sousa, V.A.",4, 6603844872,2019,2019-04-01,"IEEE 5th World Forum on Internet of Things, WF-IoT 2019 - Conference Proceedings",-,-,1-6,8767299,-,21100933725,Conference Proceeding,-,-,-,-,-,-,1.07,14,12,4.46,2.69,17,4,0,"Bezerra, N.S., Ahlund, C., Saguna, S. and 1 more (...) (2019).Propagation model evaluation for lorawan: Planning tool versus real case scenario. IEEE 5th World Forum on Internet of Things, WF-IoT 2019 - Conference Proceedings,1-6",https://www.scopus.com/record/display.url?eid=2-s2.0-85073912564&origin=resultslist,10.1109/WF-IoT.2019.8767299,Conference Paper,,2-s2.0-85073912564,-,Luleå University of Technology| Universidade Federal do Rio Grande do Norte,2,60007183| 60023857,Luleå tekniska Universitet| Universidade Federal do Rio Grande do Norte,55762921400,6603844872,-,-,Brazil| Sweden, 1708, Hardware and Architecture,SDG 11,"Radio Frequency Identification (RFID),Technology,Internet",872,"Chloralodol,Hyaluronate Lyase,Low Power",45602,74.114,99.395
